messageId;label;content
271974196282568_271977536282234;non relief;AB DIENSTAG WIRD EINE INTERNETSEITE GESCHALTET, WO LEUTE AUS ZWICKAU MÖBEL ETC SPONSERN KÖNNEN AN BEDÜRFTIGE. JEDER IST JETZT IN ZWICKAU UND UMGEBUNG AUFGERUFEN UM ZU HELFEN.
271974196282568_463139553774727;non relief;Sondermeldung zum Hochwasser: 
307152402752663_307172059417364;non relief;"hier findet Ihr die Pegelstände aktuell:
http://www.elwis.de/gewaesserkunde/Wasserstaende/Wasserstaende_start.php.html?target=2&fs=ELBEGEBIET"
307152402752663_307208776080359;non relief;"Das Wasser kommt näher!!!
"
307152402752663_307216562746247;non relief;Deutschland sieht sich mit einer neuen Flutkatastophe unvorstellbaren Ausmaßes konfrontiert. Wir wollen hier Hilfe bündeln! Stellt Eure Hilfsangebote hier zur Verfügung, postet Wissenswertes und haltet Wuch gegenseitig auf dem Laufenden. Was wir hier erfahren, wir geben es sofort weiter. Passt auf Euch auf!
307152402752663_307228202745083;non relief;"+++ Für Magdeburg erwarten die Behörden am Donnerstag einen Pegel von 7,63 Meter, 64 Zentimeter mehr als 2002. +++
Was soll dann bloss aus Niedersachsen werden? 
Wird Hitzacker trotz Wand überflutet, weil es noch viel höher wird?"
307152402752663_545110078864584;non relief;"Auf unserer Seite haben wir heute morgen (Montag) schon einmal Links für Info über die untere Elbe zusammengetragen. Bitte bedient Euch, soviel Ihr mögt.

Die amtlichen Internet-Seiten sind in den Hochwassergebieten ruckzuck überlastet. Deshalb findet Ihr auch alternative Links, die auf amtlicher Information beruhen.

Und sonst drücken wir Euch aus Baden-Wüttemberg die Daumen und wünschen Euch alles Gute.

https://www.facebook.com/HochwasserinfoJuni2013?fref=ts"
307152402752663_642059169155535;non relief;Mir gefällt diese Initiative! Informationen für D, A, CH finden sich auch hier:
315785568552740_315786091886021;non relief;Aufgrund der aktuellen Situation und das viele Menschen wieder einmal vieles verlieren werden, eröffne ich diese Gruppe, ich möchte nicht das hier Sachen zum Verkauf angeboten werden, bitte spendet Sachen an die Leute die sie jetzt wirklich brauchen ... es kann jeden von uns treffen!!!!
315785568552740_315789161885714;non relief;am besten mal durchgeben was so gebraucht wird... man hat doch soviel zeugs zu hause, was man nicht so wirklich braucht... mal ehrlich... ich find bestimmt auch was...
315785568552740_315814438549853;non relief;"Biete meine Hilfe für Tierbetreuung an ... egal welche Art ... ohne Kosten ... einfach pn an mich ;) hole die Tiere auch ab und betreue sie bis das schlimmste überstanden ist ... keine Scheu"
315785568552740_315900345207929;non relief;Hallo ihr lieben! Wer will mit essen kochen für die helfer? Wer hat ideen oder lust was mit zu organisieren und anschließend zu verteilen? Die helfer sind auch durchgefrohren! Am besten wäre ja Eintopf. Ich bin in Wurzen.
315785568552740_315902371874393;non relief;Wo kann man die zu Sachen hinbringen? Bin aus Wurzen und könnte Damensachen spenden.
315785568552740_315978301866800;non relief;Kann jemand was zum Wasserwerk in Canitz sagen? Bzw. Wo wird im Leipziger Westen etc. Hilfe gebraucht?
315785568552740_315984331866197;non relief;Hallo , ich habe jede Menge Kindersachen und Damensachen ...auch Spielzeug werde ich spenden...natürlich alles kostenlos!
315785568552740_315986731865957;non relief;Hab nen komplett Kinderwagen zu spenden falls jemand einen brauch weil durch Hochwasser einer nich mehr zu gebrauchen ist.....ausdrücklich nur für hochwasseropfer
315785568552740_315986851865945;non relief;Gibt es Spendenkonten für den Bennewitzer Raum? Falls ja, bitte mal verlinken. Danke
315785568552740_315987145199249;non relief;Verschenke einen Buggy aber nur an Hochwasseropfer!!!! Bitte PN an mich!
315785568552740_315996561864974;non relief;Verschenke Kuscheltier alle im einem tipp topp zustand einfach Anschreiben (wegen Bildern usw.) auf dem Bild ist bloß eines von Fünf.
315785568552740_316024191862211;non relief;kann auch kleidung geben (damen- und kinderkleidung), spielzeuge und notfalls auch unterkunft.  natürlich auch haushaltsdinge wie geschirr, gläser, bettwäsche und sicherlich noch vieles mehr, je nach dem was gebraucht wird.
315785568552740_316062448525052;non relief;e acker nun auf hochtouren habe mein keller ausgeräumt und alle sachen die mir zu klein sind raufgeholt werden gewaschen und dann natürlich gespented haltet durch!!
315785568552740_316064025191561;non relief;Habe viel Kinderkleidung abzugeben.
315785568552740_316150818516215;non relief;"Bringt alles was ihrentbehren könnt dorthin:
Sammelstelle ab 16 Uhr heute in Leipzig .
Eisenbahnstraße . 131 a (Gelände der Cityfarmers)
Wir bringen die spenden direkt zum DRK nach Grimma
Gesucht werden Kleidung für Kinder und Erw.
Spielsachen, Kindereisebetten .
Bitte alles im sauberen zustand!!!
Dies ist ab sofort täglich ab 16 uhr"
315785568552740_316227605175203;non relief;habe schlechte und gute nachrichten die schlechte ist das die herde weg sind die gute es wird danit hochwasseropfern geholfen
337930749644059_337937789643355;non relief;"Poste aktuelle Bilder oder Videos vom Hochwasser 2013! Schreibe uns bitte, wo genau die Bilder aufgenommen wurden und ob eventuell HILFE von Mitbürgern notwendig ist!

VIELEN DANK!"
337930749644059_337939379643196;non relief;"Mulde / Weißen Elster in Sachsen steigt!
Im Süden Sachsen-Anhalts steigen die Wasserstände an der Saale!
A8 bei Pforzheim tritt die Enz über die Ufer!"
337930749644059_337940649643069;non relief;Hochwasser-Ticker jetzt auf www.N24.de
337930749644059_337941406309660;relief;Wenn noch jemand Hilfe für Sandsäcke, Aufräumarbeiten oder andere Maßnahmen benötigt, ich bin gern bereit zu helfen! 
337930749644059_337942792976188;non relief;Aktuelle Unwettermeldungen finden Sie hier
337930749644059_337943176309483;non relief;Aktuelle Daten der HWZ Thüringen!
337930749644059_338196266284174;relief;Hallo wenn Hilfe gebraucht wird freiwillige Helfer der Feuerwehren Berlin und Brandenburg stehen in Alarm Bereitschaft egal wo!! Gruß Raphael Feuerwehr Brandenburg
337930749644059_338336582936809;non relief;Wegen des dramatischen Anstiegs der Mulde wurde in den Landkreisen Leipzig und Nordsachsen mit Evakuierungen begonnen. „Es ist davon auszugehen, dass die Pegelstände des Hochwassers von 2002 erreicht und überschritten werden könnten“, teilte der Landkreis Nordsachsen mit.
337930749644059_338341126269688;relief;Zwickau sucht HELFER! Gesucht werden Freiwillige, die Sandsäcke füllen und an der Mulde stapeln. Damit soll die Innenstadt gegen Wassermassen aus dem Fluss geschützt werden. Helfer sollten Schaufeln mitbringen. Treffpunkte sind die Parkplätze am Alten Gasometer und unter der Glück-Brücke.
337930749644059_338517412918726;non relief;Jetzt LIVE bei BILD.de informieren!
337930749644059_338518049585329;non relief;"Der aktuelle Pegelstand der Mulde beträgt am Messpunkt Grimma-Golzern 7,40 Meter, Hochwasserwarnstufe 4, steigend.

Die Innenstadt ist komplett abgesperrt. Die Schulen (Gymnasium, Mittelschulen und Grundschule) in Trägerschaft der Stadtverwaltung bleiben geschlossen. In den Grundschulen wird es eine Absicherung im Hortbereich geben. In der Notunterkunft in der Seume-Turnhalle, Colditzer Straße, sind derzeit ca. 170 Menschen untergebracht.

Die Stadtverwaltung ist am 03. und 04. Juni geschlossen. Die Mitarbeiter werden gebeten zu Hause zu bleiben und zur Verfügung zu stehen. 

Aufgrund zahlreicher Hilfsangebote, die uns bereits erreichten, haben wir ein Gästebuch eingerichtet. Hier bitte eintragen: http://grimma.fl-m.de"
337930749644059_338518306251970;non relief;"Gabriela Hattenberger
Wir stellen in O.Ö. In Mönchdorf bei Königswiesen / 4281 8DZ für 16 Personen, Zimmer mit Du und Wc zu Verfügung!
Fam. Hattenberger Tel.: 07267 8742"
337930749644059_338519016251899;non relief;"HILFSANGERBOTE bitte HIER posten!!!
Bitte TEILEN!"
337930749644059_338522726251528;relief;Ich könnte als Fahrer ab 18:30 Uhr zur Verfügung stehen. Habe einen kleinen Opel Corsa und komme aus Delitzsch. Einfach melden...antworte schnell.
337930749644059_338536942916773;non relief;"Nicole Schullerer
Habe eine box mit 10 qm für pferd ,esel, ziege usw in ansfelden oö frei!"
337930749644059_338580059579128;relief;Wo kann man mithelfen, Sandsäcke zu füllen?
337930749644059_338632052907262;non relief;"Bundeskanzlerin Angela Merkel (CDU) sicherte den am stärksten betroffenen Ländern „volle Unterstützung” zu und will sich am Dienstag vor Ort ein Bild von der Lage machen.

Dann hoffen wir doch mal, dass Frau Merkel ALLEN Bundesländern hilft, wo Schäden entstehen bzw. entstanden sind. Schließlich haben ALLE Bürger sofortige Hilfe verdient und nicht nur die ""stärksten betroffenen Länder"""
337930749644059_338640396239761;non relief;"Ich habe (nähe Hanau) ein rollstuhl- und behindertengerechtes Haus. Wir können einem Rollstuhlfahrer + 2 Personen einen Schlafplatz bieten. (Schlafplatz für Rollstuhlfahrer kann auf der Therapieliege 1,2m breit, mit Sicherung ringsherum Geboten werden.
bei Interesse: andrzej69.teske@gmail.com"
337930749644059_338660586237742;non relief;hab mädchensachen und ein paar möbel....
337930749644059_608827455801784;non relief;"Aktuelle Meldungen bei der Unwetterzentrale!
www.unwetterzentrale.de/uwz/meldungen.html"
356295181089023_378279868890554;non relief;BI warnt vor den möglichen Folgen des nächsten Winterhochwassers !
356295181089023_434484726603401;non relief;Anlandungen und Wildwuchs hemmen den Hochwasserabfluss, so dass die Hochwasserschutzmauern überflutet würden.
356295181089023_490964584288748;non relief;90.000 m³ Ablagerungen stören den Hochwasserschutz im Flutgraben.
366774546758041_366781876757308;relief;Kann man irgendwo helfen, die Sandsäcke zu füllen?
370177146416689_370177476416656;non relief;IN grein und Mauthausen schul frei wegen donau
370177146416689_370324349735302;non relief;"OÖ
Morgen alle schüler schulfrei juhuuuuuuu
katastroffen gebite in : perg,mauthausen linz baumgartenberg und so weiter"
376020882508733_376021735841981;non relief;wieviele gruppen willste noch machen
376020882508733_376026315841523;non relief;für alle die gerne   über das  aktuelle hochwasser mehr wissen wollen hier gibts bilder news  diskussionen udn das was  ihr geren tuen wollt WR HILFE BRAUCH KANN HIER AUCH ANFRAGEN! WIR HELFEN GERNE WEITER 
376020882508733_376027952508026;non relief;das weiße ist von der flut von 2002 wurde vor 10 h ins netz gestellt das bild  schaut jetzt aber nicht mehr so aus
376020882508733_376033242507497;non relief;heute gegen 17:00 Uhr vom Blauen Wunder aus gesehen...
376020882508733_376035169173971;non relief;"ladet eure leute ein die  betroffen sind , dies interesiert ...   wer hilfe brauch kann hier ein post machen  und den andern bescheid geben teilt die grupp einafch weiter
 danke :)"
376020882508733_376036709173817;non relief;"achtung achtung

elbe dresden erreichte gerade eben die 700 cm marke"
376020882508733_376038242506997;non relief;in dd fridrichstadt
376020882508733_376038979173590;non relief;"Aktualisierte Liste der von Schließung durch Hochwasser betroffenen Schulen

Entgegen anders lautender Berichte haben nicht alle Schulen im Stadtgebiet geschlossen. Die Liste der Schulen die bis zum jetzigen Zeitpunkt in jedem Fall geschlossen haben finden Sie im Anhang. Über aktuelle Entwicklungen informieren wir umgehend. Die Eltern sind aufgerufen sich vor Schulbeginn noch einmal im Internet unter www.dresden.de zu informieren. 

Liste der geschlossenen Schulen:
Sportgymnasium, Messering 2a
10. Mittelschule, Messering 2a
Sportschulinternat, Messering 2a
10. Grundschule, Terrassenufer 15
65. Grundschule, Zschierener Straße 5
95. Grundschule, Donathstraße 10
48. Grundschule, Seminarstraße 11
Berufsschulzentrum für Gastgewerbe, Außenstelle
9. Mittelschule, Lommatzscher Straße 121
43. Grundschule, Riegelplatz 2
64. Mittelschule, Linzer Straße 1
101. Mittelschule, Pfotenhauer Straße 42
Abendgymnasium, Pfotenhauer Straße 42
102. Grundschule, Pfotenhauer Straße 40
106. Grundschule, Großenhainer Straße 187
41. Grundschule, Hauptmannstraße 15
Schule zur Lernförderung ""A.S. Makarenko"", Leisniger Straße 76
Berufsschulzentrum für Gesundheit und Sozialwesen, Maxim-Gorki-Straße 39
77. Grundschule, Am Urnenfeld 27
Mittelschule Cossebaude, Erna-Berger-Straße 1
4. Grundschule, Löwenstraße 2
Gymnasium Bürgerwiese, Gret-Palucca-Straße 1
Schule für Erziehungshilfe ""Erich Kästner"", Zinzendorfstraße 4
93. Grundschule, Dobritzer Weg 1
66. Mittelschule, Dieselstraße 55
64. Mittelschule, Linzer Straße 1
Schule zur Lernförderung ""Schule am Landgraben"", Pirnaer Landstraße 55
89. Grundschule, Sosaer Straße 10 (Die Notbetreuung übernimmt die 122. Grundschule.)"
376020882508733_376043292506492;non relief;"Hinweiß

Die Elbe wird weiter steigen Weil in Tschechien Innerhalb von 10 Minuten Wieder 6 m Gestiegen ist Und das geht ziemlich schnell"
376020882508733_376047425839412;non relief;elbe dresden 7,02
376020882508733_376050632505758;non relief;http://www.zuers-public.de/zuerspublic-5015/?lang=de   hier könnt ihr errechen lassen was passieren könnte also ob ihr betrofffen sein könntet von hoch wasser
376020882508733_376059159171572;non relief;"Aktuelle Hochwassersituation: Lage entspannt sich an Weißeritz und Lockwitz

Weißeritz und Lockwitz 
Die Hochwassersituation entspannt sich an den Flüssen Weißeritz und Lockwitz. Die Wasserstände fallen tendenziell. Die Alarmstufe 4 bleibt aber bestehen. Weiterhin werden alle Brücken rund um die Uhr beobachtet, damit Treibgut entfernt werden kann. Hierfür ist schweres Gerät vor Ort.

Grundwasser
Der Grundwasserpegel 800 bis 1000 Meter beiderseits der Elbe und im Bereich der Altelbarme steigt. Aktuelle Informationen können unter www.dresden.de/Grundwasser abgerufen werden. Da der Druck des Grundwassers von unten zum Auftrieb von Gebäuden und zu Schäden am Baukörper führen kann, sind Hauseigentümer verpflichtet, eigenverantwortlich Statiker hinzuzuziehen, um die Häuser zu sichern.

Elbbrücken
Alle Elbbrücken in Dresden sind weiterhin befahrbar. Die Sperrung des Blauen Wunders steht in den Nachtstunden bevor.
 
Evakuierung Gohlis 
Die Evakuierung von Gohlis ist abgeschlossen. Über 410 Menschen wurden evakuiert. Die betroffenen Bürger haben die Notunterkünfte nicht in Anspruch genommen. Im evakuierten Gebiet führt die Polizei Streifen durch."
376020882508733_376076802503141;non relief;es regent schon wider auf das dass wasser noch mehr steige...
376179069153543_376182329153217;non relief;Bitte weitere Leute hier einladen damit die Hilfe auch wirklich ankommt und etwas bewirken kann!
376179069153543_376182895819827;non relief;"Mein Mann und ich fahren am Wochenende in den Bezirk Melk um zu helfen und werden dann berichten bzw. Hilfe oder Sachspenden erfragen! Es folgen Fotos! 
"
376179069153543_376410899130360;non relief;Hilfsangebot für schafbesitzer, können fast 2000m2 grund/hanglage als zwischenlösung anbieten. Raum Niederösterreich/Nähe reichenau. Bei Interesse bitte pn
376194239168827_376198502501734;non relief;"Bitte holt  viele Personen in diese Gruppe ! Ich stelle immer wieder fest, das bei einem Ölunfall die Betroffenen keine Hilfe bekommen. Ich berate hier kostenlos! Ich nehme hier keine Aufträge an, das ist nur eine Seite wo man mir Fragen stellen kann ! Bei Hochwasser sind auch oft Probleme mit Öl verbunden. Es gibt kaum ECHTE Fachleute die da Helfen, können oder wirklich Helfen wollen. Meistens ist es nur Geschäftemacherei auf Kosten der Geschädigten. Beim Hochwasser in Baiersdorf hat der Bürgermeister gesagt: "" Wir wollen deine Hilfe nicht""! Du schädigst unsere Gemeinde ! Ich war Baff und konnte das nicht verstehen. da erklärte Er mir: Du sagst den Leuten die Heizung und der WWS ist nicht kaputt. der Heizungsbauer hätte die aber ausgetauscht. der Heizungsbauer hätte Arbeit gehabt und Umsatz gemacht und Steuern bezahlt. Ich hab Ihm geantwortet: Die Familie hat vor einem Jahr gebaut und dadurch enorme Schulden, jetzt das Hochwasser, die hätten das nicht bezahlen können.  Der Bürgermeister: ""Das ist nicht mein Problem, aber wir haben durch Dich Steuerausfälle!  die betroffenen Bürger waren froh über meine Kostenlose Hilfe. Ich will hier nur Helfen !! Ich mache damit kein Geschäft !!!!"
376194239168827_376199452501639;non relief;Ich helfen allen die ein Problem mit einem Ölschaden haben ! Meine Hilfe besteht aus einer kostenlosen Beratung ! Es gilt vor allem bei Ölschäden durch Hochwasser. Wenn da mehrere Betroffene sind komme ich in meiner Freizeit auch persönlich vorbei und berate vor Ort!!
376194239168827_376200515834866;non relief;"Hier sollen keine Massenpostings gemacht werden !
Ich werde einige Beispiele hochladen und sonst nur gelegentliche Aktuelle Neuheiten.
Aber mich können alle die da ein Problem haben anschreiben, anrufen oder per Mail informieren."
